eyes/adela.jpg,37.3,39.12,10.25,1,1,1,1,1,1,1,1,1
instagram/108.jpg,215.44,61.61,15.73,1,1,1,1,1,2,1,1,1
 hough,-0.35,-1.15
 hough,-0.34,-1.11
 hough,-0.35,-1.20
 correlation,-0.20,-0.22
 correlation,-0.20,0.78
 correlation,-0.20,0.78
 bitmap,-16.86,-9.92
 bitmap,-26.13,16.68
 bitmap,3.22,16.92
 limbus,-2.05,10.41
 limbus,-5.21,-14.95
 limbus,-4.71,-15.09
 radial,2.46,-1.72
 radial,0.56,-0.61
 radial,-3.30,1.98
 hough>limbus,-0.70,-0.32
 hough>limbus,-0.62,-0.18
 hough>limbus,-0.62,-0.18
 hough|correlation|radial>limbus,-0.63,-0.18
 hough|correlation|radial>limbus,-0.63,-0.18
 hough|correlation|radial>limbus,-0.63,-0.18
instagram/109.jpg,45.87,69.78,11.87,2,1,1,1,1,2,1,1,1
 hough,-0.67,-0.77
 hough,-0.67,-0.77
 hough,-0.67,-0.77
 correlation,-10.35,5.66
 correlation,-10.35,5.66
 correlation,-10.35,5.66
 bitmap,-2.28,-2.23
 bitmap,-9.70,0.20
 bitmap,-15.01,-1.86
 limbus,0.23,2.38
 limbus,3.28,18.13
 limbus,-11.26,-12.70
 radial,8.41,-0.71
 radial,8.41,-0.71
 radial,15.23,-3.98
 hough>limbus,-0.81,-0.46
 hough>limbus,-0.81,-0.46
 hough>limbus,-0.81,-0.46
 hough|correlation|radial>limbus,0.45,2.32
 hough|correlation|radial>limbus,0.47,2.24
 hough|correlation|radial>limbus,-9.55,4.22
instagram/109.jpg,152.57,40.2,12.36,1,1,1,1,1,2,1,1,1
 hough,-1.17,-0.08
 hough,-1.17,-0.08
 hough,-1.17,-0.08
 correlation,0.59,1.94
 correlation,1.59,3.94
 correlation,1.59,4.94
 bitmap,2.58,-10.17
 bitmap,7.64,-6.71
 bitmap,-4.14,0.68
 limbus,19.62,-2.65
 limbus,0.04,-6.36
 limbus,4.53,15.25
 radial,1.43,4.80
 radial,1.85,1.80
 radial,1.42,4.17
 hough>limbus,-1.00,0.18
 hough>limbus,-1.00,0.18
 hough>limbus,-0.96,0.17
 hough|correlation|radial>limbus,2.71,5.61
 hough|correlation|radial>limbus,-0.88,1.72
 hough|correlation|radial>limbus,2.71,5.61
instagram/110.jpg,47.03,60.81,11.64,1,1,1,1,1,2,1,1,1
 hough,-0.60,-0.70
 hough,-0.60,-0.70
 hough,-0.60,-0.70
 correlation,21.97,-14.45
 correlation,23.97,-10.81
 correlation,27.52,-12.11
 bitmap,-3.38,-0.31
 bitmap,-5.57,-13.12
 bitmap,-16.17,-8.89
 limbus,8.25,21.47
 limbus,-11.69,3.87
 limbus,8.70,6.10
 radial,-5.03,-8.81
 radial,1.97,-2.40
 radial,-5.03,-8.81
 hough>limbus,-0.31,-2.27
 hough>limbus,-0.31,-2.27
 hough>limbus,-0.31,-2.27
 hough|correlation|radial>limbus,-9.58,-5.03
 hough|correlation|radial>limbus,1.21,-6.18
 hough|correlation|radial>limbus,-1.30,-9.92
instagram/110.jpg,158,61.55,10.33,1,1,1,1,1,2,1,1,1
 hough,-0.30,-0.16
 hough,-0.31,-0.17
 hough,-0.30,-0.16
 correlation,-3.46,-3.29
 correlation,-3.46,-3.29
 correlation,-3.46,-3.29
 bitmap,-3.62,-3.90
 bitmap,-5.66,6.30
 bitmap,-3.14,-0.37
 limbus,-0.60,0.59
 limbus,4.95,-16.17
 limbus,-3.48,-10.16
 radial,0.51,-1.27
 radial,-6.00,-7.55
 radial,0.51,-1.27
 hough>limbus,-0.74,0.30
 hough>limbus,-0.74,0.30
 hough>limbus,-0.74,0.30
 hough|correlation|radial>limbus,-5.85,-5.30
 hough|correlation|radial>limbus,-2.68,-3.75
 hough|correlation|radial>limbus,-0.66,-0.67
instagram/111.jpg,35.43,65.99,12.76,1,1,1,1,1,1,1,1,1
 hough,-0.41,-0.87
 hough,-0.41,-0.87
 hough,-0.41,-0.90
 correlation,0.09,-1.52
 correlation,-5.91,-1.52
 correlation,-8.91,-1.52
 bitmap,-4.97,-4.54
 bitmap,-3.71,-18.21
 bitmap,-17.61,-2.98
 limbus,-6.54,-0.32
 limbus,13.97,-1.30
 limbus,-1.81,3.85
 radial,2.15,-2.43
 radial,-3.57,-1.72
 radial,-3.57,-1.72
 hough>limbus,-0.61,-0.88
 hough>limbus,-0.59,-0.88
 hough>limbus,-0.61,-0.88
 hough|correlation|radial>limbus,-4.94,-0.34
 hough|correlation|radial>limbus,-0.80,-1.17
 hough|correlation|radial>limbus,-0.68,-0.89
instagram/111.jpg,153.94,58.49,12.18,1,1,1,1,1,2,1,1,1
 hough,-0.62,-0.50
 hough,-0.62,-0.48
 hough,-0.62,-0.48
 correlation,-0.51,0.31
 correlation,0.49,0.31
 correlation,-0.51,-0.69
 bitmap,0.75,0.05
 bitmap,-6.57,10.01
 bitmap,0.79,-5.54
 limbus,12.35,-1.84
 limbus,6.28,10.71
 limbus,-0.74,-1.49
 radial,1.86,-11.49
 radial,-0.08,4.46
 radial,-0.08,4.46
 hough>limbus,-0.43,-0.39
 hough>limbus,-0.43,-0.37
 hough>limbus,-0.44,-0.39
 hough|correlation|radial>limbus,-0.41,-0.37
 hough|correlation|radial>limbus,-0.40,-0.38
 hough|correlation|radial>limbus,-0.40,-0.38
instagram/112.jpg,45.75,31.86,10.12,1,1,1,1,1,1,1,1,1
 hough,-0.41,-0.50
 hough,-0.41,-0.50
 hough,-0.41,-0.50
 correlation,-0.34,-3.77
 correlation,-0.34,-8.77
 correlation,-0.34,-6.77
 bitmap,-0.61,-0.95
 bitmap,-10.79,-6.10
 bitmap,-18.25,-6.65
 limbus,3.66,-2.38
 limbus,-1.88,-1.31
 limbus,-19.55,3.46
 radial,-2.75,2.14
 radial,0.29,-0.06
 radial,0.29,-0.06
 hough>limbus,0.03,-0.20
 hough>limbus,0.03,-0.20
 hough>limbus,0.07,-0.20
 hough|correlation|radial>limbus,-0.19,-1.88
 hough|correlation|radial>limbus,-0.01,-0.21
 hough|correlation|radial>limbus,0.04,-0.23
instagram/112.jpg,126.62,71.45,10.49,1,1,1,1,1,1,1,1,1
 hough,3.44,4.52
 hough,3.44,4.51
 hough,3.44,4.51
 correlation,3.01,1.47
 correlation,4.01,1.47
 correlation,4.01,1.47
 bitmap,1.30,-4.38
 bitmap,-2.69,-5.43
 bitmap,-10.95,1.30
 limbus,-3.14,-6.23
 limbus,0.47,-4.59
 limbus,4.65,4.08
 radial,0.19,-0.06
 radial,0.19,-0.06
 radial,-2.62,1.55
 hough>limbus,3.56,5.20
 hough>limbus,3.56,5.20
 hough>limbus,3.55,5.21
 hough|correlation|radial>limbus,-0.22,-0.63
 hough|correlation|radial>limbus,-0.22,-0.63
 hough|correlation|radial>limbus,0.11,-0.90
instagram/113.jpg,52.82,51.66,11.36,2,1,1,1,1,2,1,1,1
 hough,-0.81,-1.66
 hough,-0.79,-0.94
 hough,-0.82,-0.78
 correlation,0.16,-1.93
 correlation,0.16,-1.93
 correlation,0.16,-1.93
 bitmap,-1.40,-3.97
 bitmap,-2.97,-4.10
 bitmap,-3.42,-4.99
 limbus,9.85,2.85
 limbus,12.44,-6.89
 limbus,-0.28,-1.26
 radial,11.03,-1.87
 radial,-1.67,10.22
 radial,-10.90,-10.28
 hough>limbus,-0.59,-0.64
 hough>limbus,-0.56,-0.63
 hough>limbus,-0.59,-0.64
 hough|correlation|radial>limbus,-4.16,-4.74
 hough|correlation|radial>limbus,4.71,-2.92
 hough|correlation|radial>limbus,-0.63,4.37
instagram/113.jpg,149.62,67.45,11.06,1,1,1,1,1,2,1,1,1
 hough,-0.42,-0.45
 hough,-0.42,-0.45
 hough,-0.42,-0.45
 correlation,-0.63,-1.29
 correlation,-0.63,-0.29
 correlation,-0.63,-0.29
 bitmap,-4.65,-3.79
 bitmap,-10.26,-18.22
 bitmap,-4.25,-4.97
 limbus,23.05,11.49
 limbus,-1.52,-3.55
 limbus,15.85,-0.54
 radial,-0.67,-2.18
 radial,-0.80,0.11
 radial,9.27,-3.40
 hough>limbus,-0.67,-0.33
 hough>limbus,-0.65,-0.28
 hough>limbus,-0.69,-0.33
 hough|correlation|radial>limbus,-0.64,-0.42
 hough|correlation|radial>limbus,-0.69,-0.32
 hough|correlation|radial>limbus,-0.64,-0.42
instagram/114.jpg,38.97,35.78,9.73,1,1,1,1,1,2,1,1,1
 hough,-6.97,0.45
 hough,-6.97,1.12
 hough,-6.97,0.57
 correlation,0.48,0.99
 correlation,1.48,0.99
 correlation,1.48,0.99
 bitmap,-1.07,-2.92
 bitmap,2.72,-4.37
 bitmap,-1.43,-3.47
 limbus,9.22,0.61
 limbus,12.22,-21.84
 limbus,2.80,9.42
 radial,-0.27,1.06
 radial,-0.27,1.06
 radial,-0.27,1.06
 hough>limbus,-8.17,1.00
 hough>limbus,-8.17,1.00
 hough>limbus,-8.17,1.00
 hough|correlation|radial>limbus,-0.02,-2.30
 hough|correlation|radial>limbus,-0.08,1.68
 hough|correlation|radial>limbus,-0.09,1.65
instagram/114.jpg,129.57,45.18,9.44,1,1,1,1,1,2,1,1,1
 hough,0.26,-1.63
 hough,0.26,-1.63
 hough,0.26,-1.63
 correlation,-0.16,-0.12
 correlation,-0.16,-0.12
 correlation,-0.16,-0.12
 bitmap,-4.68,-3.92
 bitmap,-0.67,-5.48
 bitmap,-3.68,1.46
 limbus,-1.12,-5.51
 limbus,3.33,-9.28
 limbus,8.42,0.24
 radial,0.15,-0.98
 radial,0.15,-0.98
 radial,0.15,-0.98
 hough>limbus,-0.06,-1.27
 hough>limbus,-0.06,-1.27
 hough>limbus,-0.04,-1.19
 hough|correlation|radial>limbus,-6.43,-5.63
 hough|correlation|radial>limbus,-0.00,2.38
 hough|correlation|radial>limbus,-0.02,-1.22
instagram/115.jpg,56.86,68.39,14.58,1,1,1,1,1,1,1,1,1
 hough,0.11,-2.49
 hough,0.11,-2.49
 hough,0.11,-2.49
 correlation,0.78,-0.44
 correlation,0.78,-0.44
 correlation,0.78,-1.44
 bitmap,-4.37,-15.89
 bitmap,-21.07,-14.40
 bitmap,4.99,3.18
 limbus,-0.68,-2.73
 limbus,0.43,-0.15
 limbus,-4.67,17.62
 radial,-0.63,-1.18
 radial,-0.64,-1.13
 radial,-0.64,-1.13
 hough>limbus,-0.32,-1.90
 hough>limbus,-0.32,-1.90
 hough>limbus,-0.32,-1.90
 hough|correlation|radial>limbus,-0.32,-1.43
 hough|correlation|radial>limbus,-0.32,-1.43
 hough|correlation|radial>limbus,-0.32,-1.43
instagram/115.jpg,215.81,59.78,14.87,1,1,1,1,1,1,1,1,1
 hough,-0.61,-0.17
 hough,-0.61,-0.17
 hough,-0.61,-0.17
 correlation,-0.17,-1.20
 correlation,-0.17,-1.20
 correlation,-0.17,-1.20
 bitmap,-10.70,-18.81
 bitmap,13.43,6.58
 bitmap,-9.04,-10.13
 limbus,-8.17,-15.28
 limbus,-11.06,15.95
 limbus,-0.06,1.51
 radial,-1.84,-0.04
 radial,-1.84,-0.04
 radial,-1.84,-0.04
 hough>limbus,-0.39,-0.47
 hough>limbus,-0.39,-0.47
 hough>limbus,-0.39,-0.47
 hough|correlation|radial>limbus,-0.44,-0.48
 hough|correlation|radial>limbus,-0.36,-0.45
 hough|correlation|radial>limbus,-0.44,-0.47
instagram/116.jpg,62.59,56.7,16.81,1,1,1,1,1,1,1,1,1
 hough,-0.06,-1.33
 hough,-3.26,-0.88
 hough,-0.07,-1.34
 correlation,-1.92,2.46
 correlation,0.08,2.46
 correlation,0.08,2.46
 bitmap,-5.86,3.16
 bitmap,-29.48,4.38
 bitmap,-5.76,15.28
 limbus,0.39,2.60
 limbus,-0.16,-0.34
 limbus,6.34,1.56
 radial,-0.20,0.74
 radial,-0.20,0.74
 radial,-0.20,0.74
 hough>limbus,-0.24,-0.15
 hough>limbus,-0.24,-0.15
 hough>limbus,-0.24,-0.15
 hough|correlation|radial>limbus,-0.35,-3.16
 hough|correlation|radial>limbus,0.18,0.17
 hough|correlation|radial>limbus,-0.14,-3.30
instagram/116.jpg,210.72,54.39,16.47,1,1,1,1,1,1,1,1,1
 hough,0.09,-1.29
 hough,0.10,-0.94
 hough,0.10,-0.94
 correlation,0.64,3.06
 correlation,0.64,-1.94
 correlation,0.64,3.06
 bitmap,-14.72,-15.97
 bitmap,6.81,-3.88
 bitmap,2.48,-20.95
 limbus,-11.07,13.11
 limbus,3.53,9.63
 limbus,2.84,-0.13
 radial,-0.89,-1.97
 radial,-1.72,-1.39
 radial,3.63,11.57
 hough>limbus,-0.41,-0.25
 hough>limbus,-0.41,-0.25
 hough>limbus,-0.41,-0.25
 hough|correlation|radial>limbus,-1.75,5.03
 hough|correlation|radial>limbus,-0.36,-0.20
 hough|correlation|radial>limbus,4.05,10.34
instagram/117.jpg,52.77,73.22,18.31,1,1,1,1,1,2,1,1,1
 hough,-1.99,0.07
 hough,-2.61,0.13
 hough,-1.99,0.07
 correlation,-9.32,0.69
 correlation,-4.32,0.69
 correlation,0.68,0.69
 bitmap,2.80,-16.72
 bitmap,-5.49,-4.51
 bitmap,-18.85,-15.09
 limbus,12.40,2.62
 limbus,-12.03,-21.00
 limbus,-3.85,3.42
 radial,14.08,-10.91
 radial,14.08,-10.91
 radial,0.24,0.96
 hough>limbus,-1.05,0.13
 hough>limbus,-1.05,0.13
 hough>limbus,-1.05,0.13
 hough|correlation|radial>limbus,-6.52,0.01
 hough|correlation|radial>limbus,-0.04,-2.72
 hough|correlation|radial>limbus,-6.48,0.04
instagram/117.jpg,146.89,187.57,19.13,1,1,1,1,1,1,1,1,1
 hough,-9.36,7.87
 hough,-9.34,7.88
 hough,-9.23,7.89
 correlation,-3.45,4.06
 correlation,-3.45,4.06
 correlation,-2.45,4.06
 bitmap,7.74,1.35
 bitmap,-2.32,-22.36
 bitmap,-7.20,-29.52
 limbus,-4.83,7.59
 limbus,22.09,9.46
 limbus,-5.62,-12.27
 radial,-0.01,-0.57
 radial,-0.01,-0.57
 radial,-0.01,-0.57
 hough>limbus,-9.51,7.68
 hough>limbus,-9.51,7.68
 hough>limbus,-9.51,7.68
 hough|correlation|radial>limbus,-0.66,-0.19
 hough|correlation|radial>limbus,-0.66,-0.19
 hough|correlation|radial>limbus,-0.66,-0.19
instagram/118.jpg,44.81,78.47,10.66,1,1,1,1,1,2,1,1,1
 hough,-0.17,-1.33
 hough,-0.14,-1.32
 hough,-0.14,-1.32
 correlation,1.48,1.32
 correlation,1.48,1.32
 correlation,1.48,1.32
 bitmap,-2.11,-2.00
 bitmap,-2.58,-1.78
 bitmap,-6.18,-6.58
 limbus,-5.67,-3.25
 limbus,7.49,3.57
 limbus,4.23,10.83
 radial,-0.74,-0.22
 radial,-0.74,-0.22
 radial,-0.74,-0.22
 hough>limbus,-0.02,0.11
 hough>limbus,-0.03,0.11
 hough>limbus,-0.02,0.11
 hough|correlation|radial>limbus,-0.06,0.11
 hough|correlation|radial>limbus,-0.07,0.10
 hough|correlation|radial>limbus,-0.06,0.11
instagram/118.jpg,155.59,58.07,11.26,1,1,1,1,1,3,1,1,1
 hough,-0.33,-1.38
 hough,-0.43,-1.33
 hough,-0.43,-1.33
 correlation,-0.42,0.28
 correlation,0.58,0.28
 correlation,0.58,0.28
 bitmap,-2.86,-1.98
 bitmap,-2.25,-3.42
 bitmap,-15.43,4.41
 limbus,5.57,-8.01
 limbus,-2.70,13.67
 limbus,-1.28,5.84
 radial,-1.59,-0.07
 radial,-1.36,0.32
 radial,-1.36,0.32
 hough>limbus,-0.62,-0.42
 hough>limbus,-0.61,-0.42
 hough>limbus,-0.61,-0.42
 hough|correlation|radial>limbus,-0.60,-0.48
 hough|correlation|radial>limbus,-0.65,-0.35
 hough|correlation|radial>limbus,-0.65,-0.35
instagram/119.jpg,20.13,116.38,10.58,1,1,1,1,1,1,1,1,1
 hough,-0.65,-0.39
 hough,-1.00,-0.58
 hough,-0.65,-0.39
 correlation,-15.50,0.60
 correlation,-12.50,0.60
 correlation,-14.50,0.60
 bitmap,-3.78,-2.36
 bitmap,-17.22,2.39
 bitmap,-6.65,-2.73
 limbus,-0.59,-0.12
 limbus,-1.21,0.35
 limbus,5.25,-4.18
 radial,0.73,-2.09
 radial,-0.16,-0.56
 radial,-0.16,-0.56
 hough>limbus,-0.70,-0.61
 hough>limbus,-0.70,-0.61
 hough>limbus,-0.70,-0.60
 hough|correlation|radial>limbus,8.64,-8.09
 hough|correlation|radial>limbus,8.57,-9.74
 hough|correlation|radial>limbus,-4.12,1.13
instagram/119.jpg,99.27,48.7,9.65,1,1,1,1,1,2,1,1,1
 hough,0.00,0.11
 hough,-0.14,-0.30
 hough,-0.27,-0.23
 correlation,-0.64,0.75
 correlation,0.36,1.75
 correlation,0.36,0.75
 bitmap,-2.41,-0.98
 bitmap,-2.44,-3.36
 bitmap,-0.05,2.56
 limbus,1.99,-2.83
 limbus,8.98,4.10
 limbus,1.68,-3.04
 radial,1.63,-4.71
 radial,-2.08,3.17
 radial,-7.29,-11.47
 hough>limbus,-0.23,0.02
 hough>limbus,-0.23,0.02
 hough>limbus,-0.23,-0.01
 hough|correlation|radial>limbus,-3.09,-3.91
 hough|correlation|radial>limbus,-0.32,-0.10
 hough|correlation|radial>limbus,-0.30,0.83
instagram/120.jpg,56.55,79.94,18.09,1,1,1,1,1,2,1,1,1
 hough,-0.48,-0.02
 hough,-24.69,2.98
 hough,-24.69,2.98
 correlation,-0.55,-1.94
 correlation,-13.37,-42.59
 correlation,-12.56,-40.94
 bitmap,-25.88,-19.17
 bitmap,-34.95,-11.37
 bitmap,-19.83,-29.77
 limbus,-14.77,-20.90
 limbus,15.01,-2.31
 limbus,-25.43,-9.70
 radial,0.33,5.03
 radial,-19.10,2.38
 radial,0.33,5.03
 hough>limbus,-24.17,3.44
 hough>limbus,-22.38,4.21
 hough>limbus,-21.06,8.39
 hough|correlation|radial>limbus,-14.46,1.41
 hough|correlation|radial>limbus,-14.49,1.35
 hough|correlation|radial>limbus,-11.70,0.47
instagram/120.jpg,224.13,55.24,18.45,1,1,1,1,1,2,1,1,1
 hough,17.01,-4.31
 hough,-0.43,-1.53
 hough,-0.43,-1.53
 correlation,0.27,-4.76
 correlation,0.27,-11.76
 correlation,0.27,-4.76
 bitmap,11.35,-18.89
 bitmap,11.30,-25.02
 bitmap,3.38,3.90
 limbus,-0.32,2.52
 limbus,-12.75,6.18
 limbus,1.39,-12.69
 radial,-0.65,-18.20
 radial,-1.36,-27.45
 radial,0.87,-29.23
 hough>limbus,-0.38,-0.56
 hough>limbus,-0.36,-0.56
 hough>limbus,-0.38,-0.56
 hough|correlation|radial>limbus,-8.65,-3.83
 hough|correlation|radial>limbus,-0.82,-21.93
 hough|correlation|radial>limbus,0.19,-7.96
instagram/121.jpg,41.43,85.1,14.95,1,1,1,1,1,2,1,1,1
 hough,-0.18,-0.42
 hough,-0.18,-0.42
 hough,-0.18,-0.42
 correlation,0.04,-0.61
 correlation,-16.96,-0.61
 correlation,-3.96,-1.61
 bitmap,11.67,0.54
 bitmap,-13.20,-19.62
 bitmap,-18.31,-16.46
 limbus,0.86,12.68
 limbus,5.26,14.96
 limbus,10.15,-11.30
 radial,-9.34,8.93
 radial,-14.59,-20.09
 radial,-9.34,8.93
 hough>limbus,-0.24,0.38
 hough>limbus,-0.24,0.38
 hough>limbus,-18.88,-5.07
 hough|correlation|radial>limbus,1.34,-3.16
 hough|correlation|radial>limbus,1.34,-3.17
 hough|correlation|radial>limbus,1.84,-3.38
instagram/121.jpg,195.73,97.63,14.78,1,1,1,1,1,1,1,1,1
 hough,-0.60,-2.54
 hough,-0.60,-2.54
 hough,-0.60,-2.54
 correlation,0.43,2.10
 correlation,-0.57,1.10
 correlation,-0.57,1.10
 bitmap,-4.01,-3.06
 bitmap,-5.29,-4.21
 bitmap,-4.24,-0.86
 limbus,14.95,1.66
 limbus,-3.29,-4.39
 limbus,-0.96,1.76
 radial,-1.15,3.01
 radial,5.27,2.31
 radial,7.16,2.22
 hough>limbus,-0.63,-1.33
 hough>limbus,-0.63,-1.33
 hough>limbus,-0.63,-1.33
 hough|correlation|radial>limbus,-0.49,1.24
 hough|correlation|radial>limbus,-0.49,1.24
 hough|correlation|radial>limbus,-0.49,1.24
instagram/122.jpg,50.02,48.29,14,1,1,1,1,1,2,1,1,1
 hough,-0.09,-2.27
 hough,-0.09,-2.27
 hough,-0.09,-2.27
 correlation,-3.00,0.20
 correlation,-1.00,-7.80
 correlation,-1.00,-5.80
 bitmap,-4.25,-10.62
 bitmap,-22.70,-6.56
 bitmap,-27.54,9.58
 limbus,1.16,14.84
 limbus,-11.05,-3.64
 limbus,-15.68,4.10
 radial,19.90,-2.42
 radial,3.83,12.67
 radial,-7.28,-12.34
 hough>limbus,-0.26,-0.90
 hough>limbus,-0.26,-0.90
 hough>limbus,-0.26,-0.90
 hough|correlation|radial>limbus,6.55,-4.50
 hough|correlation|radial>limbus,10.35,-3.88
 hough|correlation|radial>limbus,-9.06,-9.74
instagram/122.jpg,176.19,96.16,14.25,1,1,1,1,1,2,1,1,1
 hough,-0.19,-1.16
 hough,-0.19,-1.16
 hough,-0.19,-1.16
 correlation,-0.15,-0.52
 correlation,-0.15,-1.52
 correlation,0.85,-0.52
 bitmap,-3.33,-4.45
 bitmap,-3.19,-18.51
 bitmap,-8.60,-2.73
 limbus,6.83,-5.77
 limbus,0.38,-2.35
 limbus,-5.25,-9.93
 radial,-0.16,-0.38
 radial,-0.16,-0.38
 radial,-0.16,-0.38
 hough>limbus,0.05,-1.34
 hough>limbus,0.05,-1.34
 hough>limbus,0.18,-1.52
 hough|correlation|radial>limbus,0.08,-1.38
 hough|correlation|radial>limbus,0.03,-1.43
 hough|correlation|radial>limbus,0.08,-1.38
instagram/123.jpg,62.61,67.64,14.48,1,1,1,1,1,2,1,1,1
 hough,0.00,-1.27
 hough,0.00,-1.27
 hough,0.00,-1.27
 correlation,-0.62,-1.08
 correlation,0.38,-1.08
 correlation,-0.62,-2.08
 bitmap,-7.48,-5.04
 bitmap,8.33,3.26
 bitmap,-5.01,-5.56
 limbus,17.57,-7.28
 limbus,-16.23,14.80
 limbus,-7.32,16.77
 radial,-6.48,11.42
 radial,9.27,-4.71
 radial,9.27,-4.71
 hough>limbus,-0.32,-0.09
 hough>limbus,-0.35,-0.02
 hough>limbus,-0.30,-0.09
 hough|correlation|radial>limbus,-5.26,-8.90
 hough|correlation|radial>limbus,2.89,-2.61
 hough|correlation|radial>limbus,2.89,-2.61
instagram/123.jpg,161.63,67.66,12.91,1,1,1,1,1,2,1,1,1
 hough,-0.05,-1.40
 hough,-0.02,-1.30
 hough,-0.05,-1.40
 correlation,1.36,-2.71
 correlation,0.36,-2.71
 correlation,0.36,-2.71
 bitmap,-7.79,-9.90
 bitmap,-3.58,-2.97
 bitmap,-9.96,-14.48
 limbus,-4.01,20.66
 limbus,-11.44,20.68
 limbus,17.93,16.98
 radial,-5.53,-11.79
 radial,18.30,-3.66
 radial,16.37,-3.54
 hough>limbus,0.25,0.10
 hough>limbus,0.25,0.10
 hough>limbus,0.25,0.10
 hough|correlation|radial>limbus,10.39,-1.96
 hough|correlation|radial>limbus,-0.70,-7.80
 hough|correlation|radial>limbus,-1.03,-7.68
instagram/124.jpg,44.6,34.05,10.37,1,1,1,1,1,1,1,1,1
 hough,-2.21,2.09
 hough,-2.21,2.09
 hough,-2.21,2.09
 correlation,-0.34,-0.09
 correlation,0.66,0.91
 correlation,-0.34,0.91
 bitmap,-3.81,-5.65
 bitmap,9.11,12.15
 bitmap,0.15,10.09
 limbus,1.79,7.52
 limbus,0.28,6.88
 limbus,-13.52,-2.56
 radial,2.40,3.18
 radial,0.67,2.03
 radial,2.40,3.18
 hough>limbus,-2.15,1.85
 hough>limbus,-2.15,1.85
 hough>limbus,-2.16,1.83
 hough|correlation|radial>limbus,-1.09,-0.01
 hough|correlation|radial>limbus,2.70,2.43
 hough|correlation|radial>limbus,0.52,0.30
instagram/124.jpg,127.75,58.02,9.29,1,1,1,1,1,1,1,1,1
 hough,-0.75,-1.07
 hough,-0.73,-1.08
 hough,-0.73,-1.08
 correlation,-0.78,0.33
 correlation,0.22,0.33
 correlation,0.22,0.33
 bitmap,-1.11,-0.89
 bitmap,10.33,8.61
 bitmap,3.71,6.11
 limbus,1.78,-4.31
 limbus,-4.47,-7.72
 limbus,-3.13,13.07
 radial,-0.52,-0.67
 radial,-0.52,-0.67
 radial,-0.45,-1.02
 hough>limbus,-0.41,-0.85
 hough>limbus,-0.41,-0.85
 hough>limbus,-0.41,-0.85
 hough|correlation|radial>limbus,-0.40,-0.86
 hough|correlation|radial>limbus,-0.40,-0.86
 hough|correlation|radial>limbus,-0.40,-0.86
instagram/125.jpg,40.55,62.47,13.58,3,1,1,1,1,1,1,1,1
 hough,-0.54,-0.56
 hough,-0.74,-0.52
 hough,-0.54,-0.56
 correlation,-3.38,0.18
 correlation,-11.38,0.18
 correlation,-0.38,0.18
 bitmap,-3.31,-2.60
 bitmap,-11.78,-7.76
 bitmap,-24.95,8.37
 limbus,-7.13,-13.20
 limbus,-11.81,2.23
 limbus,-12.84,-4.37
 radial,0.73,0.17
 radial,0.73,0.17
 radial,-0.61,0.74
 hough>limbus,-0.47,0.00
 hough>limbus,-0.43,-0.01
 hough>limbus,-0.43,0.00
 hough|correlation|radial>limbus,-0.38,0.02
 hough|correlation|radial>limbus,-3.63,-0.14
 hough|correlation|radial>limbus,-4.04,-0.09
instagram/125.jpg,160.79,49.83,14.37,2,1,1,1,1,1,1,1,1
 hough,-0.21,-0.99
 hough,-0.21,-0.99
 hough,-0.21,-0.99
 correlation,0.24,-1.84
 correlation,0.24,0.16
 correlation,-0.76,1.16
 bitmap,3.72,2.80
 bitmap,-11.91,-9.25
 bitmap,-6.40,-17.23
 limbus,-3.07,-16.92
 limbus,-18.23,-11.86
 limbus,-1.03,-0.77
 radial,0.36,-0.69
 radial,0.36,-0.69
 radial,0.36,-0.69
 hough>limbus,-0.52,-0.65
 hough>limbus,-0.52,-0.65
 hough>limbus,-0.52,-0.65
 hough|correlation|radial>limbus,-0.47,-0.69
 hough|correlation|radial>limbus,-0.53,-0.64
 hough|correlation|radial>limbus,-0.50,-0.70
instagram/126.jpg,34.42,76.14,13.12,1,1,1,1,1,3,1,1,1
 hough,-0.26,-0.35
 hough,-0.31,-0.32
 hough,-0.31,-0.32
 correlation,0.37,-0.06
 correlation,-0.63,-0.06
 correlation,-8.63,-0.06
 bitmap,-27.54,-7.95
 bitmap,-2.93,4.97
 bitmap,-2.12,7.40
 limbus,2.16,5.38
 limbus,-0.38,-0.23
 limbus,3.39,-0.19
 radial,0.75,-1.20
 radial,0.75,-1.20
 radial,0.75,-1.20
 hough>limbus,-0.16,-0.41
 hough>limbus,-0.16,-0.41
 hough>limbus,-0.16,-0.41
 hough|correlation|radial>limbus,-0.16,-0.43
 hough|correlation|radial>limbus,-0.16,-0.43
 hough|correlation|radial>limbus,-4.93,-2.52
instagram/126.jpg,153.09,58.08,13.29,2,1,1,1,1,2,1,1,1
 hough,-1.17,-0.64
 hough,-0.94,-0.40
 hough,-1.17,-0.64
 correlation,0.38,0.63
 correlation,0.38,0.63
 correlation,-0.62,0.63
 bitmap,12.01,-17.13
 bitmap,4.45,-5.44
 bitmap,4.96,-17.65
 limbus,-3.08,-8.56
 limbus,-5.59,0.39
 limbus,-1.18,3.68
 radial,1.87,-1.15
 radial,1.87,-1.15
 radial,1.87,-1.15
 hough>limbus,-0.91,0.10
 hough>limbus,-0.91,0.10
 hough>limbus,-0.91,0.10
 hough|correlation|radial>limbus,-0.77,-0.02
 hough|correlation|radial>limbus,-0.77,-0.02
